t_in,ts_in,t_out,ts_out,dt,th,cl,fn,fn_in,fn_out
1567791949.212,20190906_10:45:49,1567791949.217,20190906_10:45:49,0.005000114440917969,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567791989.482,20190906_10:46:29,1567791990.894,20190906_10:46:30,1.4119999408721924,ThreadPoolExecutor-130_0,,close_waste,(),
1567791989.488,20190906_10:46:29,1567791989.51,20190906_10:46:29,0.02200007438659668,ThreadPoolExecutor-130_0,Manifold,close,"('valve', 4)",
1567791989.495,20190906_10:46:29,1567791989.507,20190906_10:46:29,0.012000083923339844,ThreadPoolExecutor-130_0,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567791989.499,20190906_10:46:29,1567791989.504,20190906_10:46:29,0.004999876022338867,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567791989.763,20190906_10:46:29,1567791989.788,20190906_10:46:29,0.02500009536743164,ThreadPoolExecutor-130_0,Manifold,close,"('valve', 3)",
1567791989.771,20190906_10:46:29,1567791989.785,20190906_10:46:29,0.014000177383422852,ThreadPoolExecutor-130_0,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567791989.775,20190906_10:46:29,1567791989.781,20190906_10:46:29,0.00599980354309082,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567791990.041,20190906_10:46:30,1567791990.067,20190906_10:46:30,0.026000022888183594,ThreadPoolExecutor-130_0,Manifold,close,"('valve', 2)",
1567791990.049,20190906_10:46:30,1567791990.064,20190906_10:46:30,0.014999866485595703,ThreadPoolExecutor-130_0,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567791990.053,20190906_10:46:30,1567791990.059,20190906_10:46:30,0.006000041961669922,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567791990.327,20190906_10:46:30,1567791990.347,20190906_10:46:30,0.019999980926513672,ThreadPoolExecutor-130_0,Manifold,close,"('valve', 1)",
1567791990.327,20190906_10:46:30,1567791990.347,20190906_10:46:30,0.019999980926513672,ThreadPoolExecutor-130_0,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567791990.337,20190906_10:46:30,1567791990.337,20190906_10:46:30,0.0,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567791990.607,20190906_10:46:30,1567791990.627,20190906_10:46:30,0.019999980926513672,ThreadPoolExecutor-130_0,Manifold,close,"('valve', 0)",
1567791990.607,20190906_10:46:30,1567791990.627,20190906_10:46:30,0.019999980926513672,ThreadPoolExecutor-130_0,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567791990.617,20190906_10:46:30,1567791990.627,20190906_10:46:30,0.009999990463256836,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567791990.954,20190906_10:46:30,1567792216.273,20190906_10:50:16,225.31900000572205,MainThread,,simul,"({<function wrapper at 0x0000000019D6BDD8>: (225.0, 1.0), <function wrapper at 0x0000000019D6BCF8>: (225.0,)},)",
1567791990.964,20190906_10:46:30,1567792216.253,20190906_10:50:16,225.28900003433228,ThreadPoolExecutor-131_0,,to_collector,"(225.0, 1.0)",
1567791990.964,20190906_10:46:30,1567792216.093,20190906_10:50:16,225.1289999485016,ThreadPoolExecutor-131_1,,to_sampler,"(225.0,)",
1567791990.974,20190906_10:46:30,1567791991.024,20190906_10:46:31,0.04999995231628418,ThreadPoolExecutor-131_0,Manifold,open,"('outlet', 'collector')",
1567791990.974,20190906_10:46:30,1567791991.034,20190906_10:46:31,0.059999942779541016,ThreadPoolExecutor-131_1,Manifold,open,"('outlet', 'sampler')",
1567791990.994,20190906_10:46:30,1567791991.024,20190906_10:46:31,0.029999971389770508,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567791990.994,20190906_10:46:30,1567791991.024,20190906_10:46:31,0.029999971389770508,ThreadPoolExecutor-131_1,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567791991.004,20190906_10:46:31,1567791991.014,20190906_10:46:31,0.009999990463256836,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567791991.004,20190906_10:46:31,1567791991.014,20190906_10:46:31,0.009999990463256836,ThreadPoolExecutor-131_1,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
1567791991.024,20190906_10:46:31,1567792216.223,20190906_10:50:16,225.19900012016296,ThreadPoolExecutor-131_0,,sheath,"(225.0,)",
1567792019.043,20190906_10:46:59,1567792019.063,20190906_10:46:59,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792019.043,20190906_10:46:59,1567792019.063,20190906_10:46:59,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792019.053,20190906_10:46:59,1567792019.053,20190906_10:46:59,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792019.163,20190906_10:46:59,1567792019.183,20190906_10:46:59,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792019.163,20190906_10:46:59,1567792019.183,20190906_10:46:59,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792019.173,20190906_10:46:59,1567792019.183,20190906_10:46:59,0.009999990463256836,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792047.197,20190906_10:47:27,1567792047.217,20190906_10:47:27,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792047.197,20190906_10:47:27,1567792047.217,20190906_10:47:27,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792047.207,20190906_10:47:27,1567792047.207,20190906_10:47:27,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792047.317,20190906_10:47:27,1567792047.337,20190906_10:47:27,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792047.317,20190906_10:47:27,1567792047.337,20190906_10:47:27,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792047.327,20190906_10:47:27,1567792047.327,20190906_10:47:27,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792075.347,20190906_10:47:55,1567792075.37,20190906_10:47:55,0.023000001907348633,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792075.354,20190906_10:47:55,1567792075.368,20190906_10:47:55,0.01399993896484375,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792075.359,20190906_10:47:55,1567792075.364,20190906_10:47:55,0.005000114440917969,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792075.464,20190906_10:47:55,1567792075.489,20190906_10:47:55,0.02500009536743164,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792075.472,20190906_10:47:55,1567792075.487,20190906_10:47:55,0.015000104904174805,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792075.478,20190906_10:47:55,1567792075.483,20190906_10:47:55,0.005000114440917969,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792103.496,20190906_10:48:23,1567792103.516,20190906_10:48:23,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792103.496,20190906_10:48:23,1567792103.516,20190906_10:48:23,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792103.506,20190906_10:48:23,1567792103.506,20190906_10:48:23,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792103.616,20190906_10:48:23,1567792103.636,20190906_10:48:23,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792103.616,20190906_10:48:23,1567792103.636,20190906_10:48:23,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792103.626,20190906_10:48:23,1567792103.626,20190906_10:48:23,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792131.645,20190906_10:48:51,1567792131.665,20190906_10:48:51,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792131.645,20190906_10:48:51,1567792131.665,20190906_10:48:51,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792131.655,20190906_10:48:51,1567792131.655,20190906_10:48:51,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792131.765,20190906_10:48:51,1567792131.785,20190906_10:48:51,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792131.765,20190906_10:48:51,1567792131.785,20190906_10:48:51,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792131.775,20190906_10:48:51,1567792131.775,20190906_10:48:51,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792159.793,20190906_10:49:19,1567792159.813,20190906_10:49:19,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792159.793,20190906_10:49:19,1567792159.813,20190906_10:49:19,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792159.803,20190906_10:49:19,1567792159.803,20190906_10:49:19,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792159.913,20190906_10:49:19,1567792159.933,20190906_10:49:19,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792159.913,20190906_10:49:19,1567792159.933,20190906_10:49:19,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792159.923,20190906_10:49:19,1567792159.933,20190906_10:49:19,0.009999990463256836,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792187.95,20190906_10:49:47,1567792187.97,20190906_10:49:47,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792187.95,20190906_10:49:47,1567792187.97,20190906_10:49:47,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792187.96,20190906_10:49:47,1567792187.96,20190906_10:49:47,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792188.07,20190906_10:49:48,1567792188.09,20190906_10:49:48,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792188.07,20190906_10:49:48,1567792188.09,20190906_10:49:48,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792188.08,20190906_10:49:48,1567792188.08,20190906_10:49:48,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792216.044,20190906_10:50:16,1567792216.093,20190906_10:50:16,0.04900002479553223,ThreadPoolExecutor-131_1,Manifold,close,"('outlet', 'sampler')",
1567792216.044,20190906_10:50:16,1567792216.103,20190906_10:50:16,0.05900001525878906,ThreadPoolExecutor-131_0,Manifold,close,"('name', 'sheath')",
1567792216.053,20190906_10:50:16,1567792216.093,20190906_10:50:16,0.039999961853027344,ThreadPoolExecutor-131_1,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567792216.063,20190906_10:50:16,1567792216.093,20190906_10:50:16,0.029999971389770508,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792216.073,20190906_10:50:16,1567792216.083,20190906_10:50:16,0.009999990463256836,ThreadPoolExecutor-131_1,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567792216.073,20190906_10:50:16,1567792216.083,20190906_10:50:16,0.009999990463256836,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567792216.203,20190906_10:50:16,1567792216.223,20190906_10:50:16,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,open,"('name', 'sheath')",
1567792216.203,20190906_10:50:16,1567792216.223,20190906_10:50:16,0.019999980926513672,ThreadPoolExecutor-131_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567792216.213,20190906_10:50:16,1567792216.213,20190906_10:50:16,0.0,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567792216.223,20190906_10:50:16,1567792216.253,20190906_10:50:16,0.029999971389770508,ThreadPoolExecutor-131_0,Manifold,close,"('outlet', 'collector')",
1567792216.233,20190906_10:50:16,1567792216.243,20190906_10:50:16,0.009999990463256836,ThreadPoolExecutor-131_0,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567792216.233,20190906_10:50:16,1567792216.243,20190906_10:50:16,0.009999990463256836,ThreadPoolExecutor-131_0,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567792216.273,20190906_10:50:16,1567792240.961,20190906_10:50:40,24.687999963760376,MainThread,,simul,"({<built-in function sleep>: (4,), <function wrapper at 0x0000000019D6BEB8>: ()},)",
1567792216.273,20190906_10:50:16,1567792240.901,20190906_10:50:40,24.628000020980835,ThreadPoolExecutor-132_1,,needle_wash,(),
1567792216.283,20190906_10:50:16,1567792222.937,20190906_10:50:22,6.6540000438690186,ThreadPoolExecutor-132_1,Autosampler,goto,"('wash', 'contents', 'etoh')",
1567792228.518,20190906_10:50:28,1567792235.237,20190906_10:50:35,6.7190001010894775,ThreadPoolExecutor-132_1,Autosampler,goto,"('wash', 'contents', 'water')",
1567792240.961,20190906_10:50:40,1567792240.971,20190906_10:50:40,0.009999990463256836,MainThread,Mfcs,set,"('inlet', 'wash', 1.5)",
1567792240.981,20190906_10:50:40,1567792241.001,20190906_10:50:41,0.019999980926513672,MainThread,Manifold,close,"('inlet', 'wash')",
1567792240.981,20190906_10:50:40,1567792241.001,20190906_10:50:41,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    5
Name: 0, dtype: int64,)",
1567792240.991,20190906_10:50:40,1567792240.991,20190906_10:50:40,0.0,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",True
1567792243.651,20190906_10:50:43,1567793030.484,20190906_11:03:50,786.8329999446869,MainThread,,iteration,"(index                    58
n                        58
s                        58
r                         4
c                        10
well                    E11
series              std-int
conc_fluorophore      5e-06
conc_dna              2e-13
vol                   3e-05
amt_fluorophore     1.5e-10
amt_dna               6e-18
needle_wash               1
sheath                    1
x                    92.493
y                    48.749
z                     -0.85
Name: 46, dtype: object, index                    58
n                        58
s                        58
r                         4
c                        10
well                    E11
well_waste              A11
series              std-int
conc_fluorophore      5e-06
conc_dna              2e-13
vol                   8e-06
amt_fluorophore       1e-18
amt_dna               4e-26
needle_wash               1
sheath                    1
x                    92.493
y                    48.749
z                     -0.85
intensity               NaN
plate_reader            NaN
qpcr                    NaN
Name: 46, dtype: object)",
1567792243.661,20190906_10:50:43,1567792490.34,20190906_10:54:50,246.67899990081787,MainThread,,prime,"(index                    58
n                        58
s                        58
r                         4
c                        10
well                    E11
series              std-int
conc_fluorophore      5e-06
conc_dna              2e-13
vol                   3e-05
amt_fluorophore     1.5e-10
amt_dna               6e-18
needle_wash               1
sheath                    1
x                    92.493
y                    48.749
z                     -0.85
Name: 46, dtype: object,)",
1567792243.671,20190906_10:50:43,1567792257.236,20190906_10:50:57,13.565000057220459,MainThread,Autosampler,goto,"('plate', 'well', 'E11')",
1567792257.236,20190906_10:50:57,1567792257.246,20190906_10:50:57,0.009999990463256836,MainThread,Mfcs,set,"('inlet', 'sampler', 15)",
1567792257.246,20190906_10:50:57,1567792257.276,20190906_10:50:57,0.029999971389770508,MainThread,Manifold,open,"('inlet', 'sampler')",
1567792257.256,20190906_10:50:57,1567792257.276,20190906_10:50:57,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567792257.266,20190906_10:50:57,1567792257.266,20190906_10:50:57,0.0,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
